pair_id,citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,citing_note_path,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path,cited_note_path,matched_reference_count,match_type_breakdown,matched_reference_evidence_json
10.1509_jmkr.47.6.1100__cites__10.1509_jmkr.41.3.237.35990,2010,10.1509/jmkr.47.6.1100,10.1509/jmkr.47.6.1100,Quantity-Discount-Dependent Consumer Preferences and Competitive Nonlinear Pricing,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1100.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1100.json,2004,10.1509/jmkr.41.3.237.35990,10.1509/jmkr.41.3.237.35990,Alternative Models for Capturing the Compromise Effect,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.3.237.35990.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.41.3.237.35990.json,1,"{""doi"": 1}","[{""reference_index"": 24, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.41.3.237.35990"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1100__cites__10.1509_jmkr.2005.42.4.516,2010,10.1509/jmkr.47.6.1100,10.1509/jmkr.47.6.1100,Quantity-Discount-Dependent Consumer Preferences and Competitive Nonlinear Pricing,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1100.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1100.json,2005,10.1509/jmkr.2005.42.4.516,10.1509/jmkr.2005.42.4.516,An Empirical Analysis of Price Discrimination Mechanisms and Retailer Profitability,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.2005.42.4.516.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.2005.42.4.516.json,1,"{""doi"": 1}","[{""reference_index"": 23, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.2005.42.4.516"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1100__cites__10.1509_jmkr.42.1.83.56959,2010,10.1509/jmkr.47.6.1100,10.1509/jmkr.47.6.1100,Quantity-Discount-Dependent Consumer Preferences and Competitive Nonlinear Pricing,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1100.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1100.json,2005,10.1509/jmkr.42.1.83.56959,10.1509/jmkr.42.1.83.56959,"Retailer, Manufacturers, and Individual Consumers: Modeling the Supply Side in the Ketchup Marketplace",data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.1.83.56959.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.42.1.83.56959.json,1,"{""doi"": 1}","[{""reference_index"": 43, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.42.1.83.56959"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1100__cites__10.1509_jmkr.44.3.434,2010,10.1509/jmkr.47.6.1100,10.1509/jmkr.47.6.1100,Quantity-Discount-Dependent Consumer Preferences and Competitive Nonlinear Pricing,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1100.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1100.json,2007,10.1509/jmkr.44.3.434,10.1509/jmkr.44.3.434,"Bounded Rationality in Pricing under State-Dependent Demand: Do Firms Look Ahead, and if So, How Far?",data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.3.434.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.3.434.json,1,"{""doi"": 1}","[{""reference_index"": 7, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.3.434"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1100__cites__10.1509_jmkr.44.4.560,2010,10.1509/jmkr.47.6.1100,10.1509/jmkr.47.6.1100,Quantity-Discount-Dependent Consumer Preferences and Competitive Nonlinear Pricing,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1100.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1100.json,2007,10.1509/jmkr.44.4.560,10.1509/jmkr.44.4.560,Optimal Marketing Strategies for a Customer Data Intermediary,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.4.560.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.4.560.json,1,"{""doi"": 1}","[{""reference_index"": 31, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.4.560"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1114__cites__10.1509_jmkr.42.1.15.56888,2010,10.1509/jmkr.47.6.1114,10.1509/jmkr.47.6.1114,Dilution and Enhancement of Celebrity Brands through Sequential Movie Releases,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1114.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1114.json,2005,10.1509/jmkr.42.1.15.56888,10.1509/jmkr.42.1.15.56888,Marketing Models and the Lucas Critique,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.1.15.56888.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.42.1.15.56888.json,1,"{""doi"": 1}","[{""reference_index"": 44, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.42.1.15.56888"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1129__cites__10.1509_jmkr.44.2.297,2010,10.1509/jmkr.47.6.1129,10.1509/jmkr.47.6.1129,We are what we Consume: The Influence of Food Consumption on Impulsive Choice,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1129.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1129.json,2007,10.1509/jmkr.44.2.297,10.1509/jmkr.44.2.297,Understanding Impulsive Eaters' Choice Behaviors: The Motivational Influences of Regulatory Focus,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.2.297.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.2.297.json,1,"{""doi"": 1}","[{""reference_index"": 30, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.2.297"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1129__cites__10.1509_jmkr.46.1.17,2010,10.1509/jmkr.47.6.1129,10.1509/jmkr.47.6.1129,We are what we Consume: The Influence of Food Consumption on Impulsive Choice,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1129.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1129.json,2009,10.1509/jmkr.46.1.017,10.1509/jmkr.46.1.17,Using fMRI to Inform Marketing Research: Challenges and Opportunities,data\jmr_2000_2025\pdfs\2009\10.1509_jmkr.46.1.017.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.46.1.17.json,1,"{""doi"": 1}","[{""reference_index"": 39, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.46.1.17"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1138__cites__10.1509_jmkr.40.4.406.19394,2010,10.1509/jmkr.47.6.1138,10.1509/jmkr.47.6.1138,Emotionality and Semantic Onsets: Exploring Orienting Attention Responses in Advertising,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1138.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1138.json,2003,10.1509/jmkr.40.4.406.19394,10.1509/jmkr.40.4.406.19394,Measuring Preferences for Really New Products,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.406.19394.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.4.406.19394.json,1,"{""doi"": 1}","[{""reference_index"": 15, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.40.4.406.19394"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1162__cites__10.1509_jmkr.41.4.433.47011,2010,10.1509/jmkr.47.6.1162,10.1509/jmkr.47.6.1162,When do Chief Marketing Officers Affect Firm Value? A Customer Power Explanation,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1162.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1162.json,2004,10.1509/jmkr.41.4.433.47011,10.1509/jmkr.41.4.433.47011,Linking Customer Management Effort to Customer Profitability in Business Markets,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.4.433.47011.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.41.4.433.47011.json,1,"{""doi"": 1}","[{""reference_index"": 8, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.41.4.433.47011"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.1177__cites__10.1509_jmkr.37.4.427.18796,2010,10.1509/jmkr.47.6.1177,10.1509/jmkr.47.6.1177,How and when Alphanumeric Brand Names Affect Consumer Preferences,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1177.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.1177.json,2000,10.1509/jmkr.37.4.427.18796,10.1509/jmkr.37.4.427.18796,The Effects of Incomplete Information on Consumer Choice,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.4.427.18796.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.37.4.427.18796.json,1,"{""doi"": 1}","[{""reference_index"": 13, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.37.4.427.18796"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.47.6.998__cites__10.1509_jmkr.40.2.131.19224,2010,10.1509/jmkr.47.6.998,10.1509/jmkr.47.6.998,Do Digital Video Recorders Influence Sales?,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.998.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.6.998.json,2003,10.1509/jmkr.40.2.131.19224,10.1509/jmkr.40.2.131.19224,E-Customization,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.2.131.19224.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.40.2.131.19224.json,1,"{""doi"": 1}","[{""reference_index"": 3, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.40.2.131.19224"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.1__cites__10.1509_jmkr.43.3.345,2011,10.1509/jmkr.48.1.1,10.1509/jmkr.48.1.1,Lessons from an “Oops” at <i>Consumer Reports</i>: Consumers Follow Experts and Ignore Invalid Information,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.1.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.1.json,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.43.3.345.json,1,"{""doi"": 1}","[{""reference_index"": 7, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.43.3.345"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.116__cites__10.1509_jmkr.2005.42.4.483,2011,10.1509/jmkr.48.1.116,10.1509/jmkr.48.1.116,Unstructured Direct Elicitation of Decision Rules,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.116.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.116.json,2005,10.1509/jmkr.2005.42.4.483,10.1509/jmkr.2005.42.4.483,Probabilistic Subset-Conjunctive Models for Heterogeneous Consumers,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.2005.42.4.483.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.2005.42.4.483.json,1,"{""doi"": 1}","[{""reference_index"": 33, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.2005.42.4.483"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.116__cites__10.1509_jmkr.42.1.67.56890,2011,10.1509/jmkr.48.1.116,10.1509/jmkr.48.1.116,Unstructured Direct Elicitation of Decision Rules,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.116.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.116.json,2005,10.1509/jmkr.42.1.67.56890,10.1509/jmkr.42.1.67.56890,Incentive-Aligned Conjoint Analysis,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.1.67.56890.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.42.1.67.56890.json,1,"{""doi"": 1}","[{""reference_index"": 9, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.42.1.67.56890"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.116__cites__10.1509_jmkr.44.2.214,2011,10.1509/jmkr.48.1.116,10.1509/jmkr.48.1.116,Unstructured Direct Elicitation of Decision Rules,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.116.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.116.json,2007,10.1509/jmkr.44.2.214,10.1509/jmkr.44.2.214,An Incentive-Aligned Mechanism for Conjoint Analysis,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.2.214.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.2.214.json,1,"{""doi"": 1}","[{""reference_index"": 8, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.2.214"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.116__cites__10.1509_jmkr.44.2.224,2011,10.1509/jmkr.48.1.116,10.1509/jmkr.48.1.116,Unstructured Direct Elicitation of Decision Rules,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.116.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.116.json,2007,10.1509/jmkr.44.2.224,10.1509/jmkr.44.2.224,The Effect of Measurement Task Transparency on Preference Construction and Evaluations of Personalized Recommendations,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.2.224.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.2.224.json,1,"{""doi"": 1}","[{""reference_index"": 37, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.2.224"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.116__cites__10.1509_jmkr.45.5.562,2011,10.1509/jmkr.48.1.116,10.1509/jmkr.48.1.116,Unstructured Direct Elicitation of Decision Rules,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.116.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.116.json,2008,10.1509/jmkr.45.5.562,10.1509/jmkr.45.5.562,Eliciting Preference for Complex Products: A Web-Based Upgrading Method,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.5.562.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.5.562.json,1,"{""doi"": 1}","[{""reference_index"": 47, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.5.562"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.116__cites__10.1509_jmkr.48.1.140,2011,10.1509/jmkr.48.1.116,10.1509/jmkr.48.1.116,Unstructured Direct Elicitation of Decision Rules,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.116.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.116.json,2011,10.1509/jmkr.48.1.140,10.1509/jmkr.48.1.140,Adaptive Self-Explication of Multiattribute Preferences,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.140.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.140.json,1,"{""doi"": 1}","[{""reference_index"": 45, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.48.1.140"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.128__cites__10.1509_jmkr.45.2.182,2011,10.1509/jmkr.48.1.128,10.1509/jmkr.48.1.128,Product Line Design for Consumer Durables: An Integrated Marketing and Engineering Approach,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.128.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.128.json,2008,10.1509/jmkr.45.2.182,10.1509/jmkr.45.2.182,Incorporating Subjective Characteristics in Product Design and Evaluations,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.2.182.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.2.182.json,1,"{""doi"": 1}","[{""reference_index"": 31, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.2.182"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.13__cites__10.1509_jmkr.43.4.680,2011,10.1509/jmkr.48.1.13,10.1509/jmkr.48.1.13,Mapping Online Consumer Search,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.13.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.13.json,2006,10.1509/jmkr.43.4.680,10.1509/jmkr.43.4.680,An Empirical Two-Stage Choice Model with Varying Decision Rules Applied to Internet Clickstream Data,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.4.680.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.43.4.680.json,1,"{""doi"": 1}","[{""reference_index"": 30, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.43.4.680"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.13__cites__10.1509_jmkr.45.1.77,2011,10.1509/jmkr.48.1.13,10.1509/jmkr.48.1.13,Mapping Online Consumer Search,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.13.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.13.json,2008,10.1509/jmkr.45.1.077,10.1509/jmkr.45.1.77,Recommendation Systems with Purchase Data,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.1.077.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.1.77.json,1,"{""doi"": 1}","[{""reference_index"": 5, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.1.077"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.140__cites__10.1509_jmkr.39.2.253.19087,2011,10.1509/jmkr.48.1.140,10.1509/jmkr.48.1.140,Adaptive Self-Explication of Multiattribute Preferences,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.140.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.140.json,2002,10.1509/jmkr.39.2.253.19087,10.1509/jmkr.39.2.253.19087,Bayesian Prediction in Hybrid Conjoint Analysis,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.253.19087.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.39.2.253.19087.json,1,"{""doi"": 1}","[{""reference_index"": 43, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.39.2.253.19087"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.140__cites__10.1509_jmkr.42.1.67.56890,2011,10.1509/jmkr.48.1.140,10.1509/jmkr.48.1.140,Adaptive Self-Explication of Multiattribute Preferences,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.140.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.140.json,2005,10.1509/jmkr.42.1.67.56890,10.1509/jmkr.42.1.67.56890,Incentive-Aligned Conjoint Analysis,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.1.67.56890.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.42.1.67.56890.json,1,"{""doi"": 1}","[{""reference_index"": 10, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.42.1.67.56890"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.140__cites__10.1509_jmkr.44.2.214,2011,10.1509/jmkr.48.1.140,10.1509/jmkr.48.1.140,Adaptive Self-Explication of Multiattribute Preferences,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.140.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.140.json,2007,10.1509/jmkr.44.2.214,10.1509/jmkr.44.2.214,An Incentive-Aligned Mechanism for Conjoint Analysis,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.2.214.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.44.2.214.json,1,"{""doi"": 1}","[{""reference_index"": 9, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.44.2.214"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.140__cites__10.1509_jmkr.45.5.562,2011,10.1509/jmkr.48.1.140,10.1509/jmkr.48.1.140,Adaptive Self-Explication of Multiattribute Preferences,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.140.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.140.json,2008,10.1509/jmkr.45.5.562,10.1509/jmkr.45.5.562,Eliciting Preference for Complex Products: A Web-Based Upgrading Method,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.5.562.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.5.562.json,1,"{""doi"": 1}","[{""reference_index"": 33, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.5.562"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.140__cites__10.1509_jmkr.47.3.485,2011,10.1509/jmkr.48.1.140,10.1509/jmkr.48.1.140,Adaptive Self-Explication of Multiattribute Preferences,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.140.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.140.json,2010,10.1509/jmkr.47.3.485,10.1509/jmkr.47.3.485,"Disjunctions of Conjunctions, Cognitive Simplicity, and Consideration Sets",data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.3.485.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.3.485.json,1,"{""doi"": 1}","[{""reference_index"": 19, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.3.485"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.140__cites__10.1509_jmkr.47.4.685,2011,10.1509/jmkr.48.1.140,10.1509/jmkr.48.1.140,Adaptive Self-Explication of Multiattribute Preferences,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.140.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.140.json,2010,10.1509/jmkr.47.4.685,10.1509/jmkr.47.4.685,Measuring Consumer Preferences for Complex Products: A Compositional Approach BasedonPaired Comparisons,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.685.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.47.4.685.json,1,"{""doi"": 1}","[{""reference_index"": 38, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.47.4.685"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
10.1509_jmkr.48.1.157__cites__10.1509_jmkr.45.2.159,2011,10.1509/jmkr.48.1.157,10.1509/jmkr.48.1.157,More or Less: A Model and Empirical Evidence on Preferences for Under- and Overpayment in Trade-In Transactions,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.1.157.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.48.1.157.json,2008,10.1509/jmkr.45.2.159,10.1509/jmkr.45.2.159,Can Trade-Ins Hurt You? Exploring the Effect of a Trade-In on Consumers' Willingness to Pay for a New Product,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.2.159.pdf,data\jmr_2000_2025\paper_notes\runs\ai02_full_notes_conc80\notes\10.1509_jmkr.45.2.159.json,1,"{""doi"": 1}","[{""reference_index"": 34, ""match_type"": ""doi"", ""ref_doi"": ""10.1509/jmkr.45.2.159"", ""ref_article_title"": """", ""ref_unstructured"": """"}]"
