pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,triage_decision,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1509_jmr.10.0511__cites__10.1509_jmkr.48.5.855,ok,resp_04c239a7713b5d280169dbf79e93c88191a2538237548514e4,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.10.0511__cites__10.1509_jmkr.48.5.855.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.10.0511__cites__10.1509_jmkr.48.5.855.json,,2376,405,2781,
10.1509_jmr.11.0005__cites__10.1509_jmkr.40.2.176.19228,ok,resp_0dab836a6b7691d30169dbf79f4a5c81918fe53c10128a3c02,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0005__cites__10.1509_jmkr.40.2.176.19228.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0005__cites__10.1509_jmkr.40.2.176.19228.json,,2321,492,2813,
10.1509_jmr.11.0005__cites__10.1509_jmkr.42.1.30.56883,ok,resp_0d27e09f43bf70c80169dbf79fdb1c8191bb0f1fc5cb022553,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0005__cites__10.1509_jmkr.42.1.30.56883.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0005__cites__10.1509_jmkr.42.1.30.56883.json,,2367,352,2719,
10.1509_jmr.11.0005__cites__10.1509_jmkr.46.3.356,ok,resp_00422ef42966596f0169dbf7a091c88191af66451e9a4f1451,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0005__cites__10.1509_jmkr.46.3.356.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0005__cites__10.1509_jmkr.46.3.356.json,,2282,533,2815,
10.1509_jmr.11.0005__cites__10.1509_jmkr.47.2.287,ok,resp_01d41daf7c91af770169dbf7a0de088191879463386f10ade4,gpt-5.4,xhigh,high,drop_obvious_mention_only,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0005__cites__10.1509_jmkr.47.2.287.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0005__cites__10.1509_jmkr.47.2.287.json,,2344,715,3059,
10.1509_jmr.11.0009__cites__10.1509_jmkr.43.2.212,ok,resp_0fba689997430d080169dbf7a1f3c88191b48eda53a152b567,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0009__cites__10.1509_jmkr.43.2.212.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0009__cites__10.1509_jmkr.43.2.212.json,,2396,822,3218,
10.1509_jmr.11.0009__cites__10.1509_jmkr.43.3.462,ok,resp_039be84951ab46750169dbf7a3fdc88191b9cf5e1f9509dbf3,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0009__cites__10.1509_jmkr.43.3.462.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0009__cites__10.1509_jmkr.43.3.462.json,,2390,518,2908,
10.1509_jmr.11.0009__cites__10.1509_jmkr.44.4.529,ok,resp_025e77ebc2da79e70169dbf7a54bf4819180fecd201e8f6d79,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0009__cites__10.1509_jmkr.44.4.529.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0009__cites__10.1509_jmkr.44.4.529.json,,2340,650,2990,
10.1509_jmr.11.0009__cites__10.1509_jmkr.48.4.633,ok,resp_079d021210cf8f780169dbf7a6a8488191b4d2393d3d44bf54,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0009__cites__10.1509_jmkr.48.4.633.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0009__cites__10.1509_jmkr.48.4.633.json,,2289,588,2877,
10.1509_jmr.11.0015__cites__10.1509_jmkr.38.3.326.18864,ok,resp_0255390451af4d960169dbf7a94d2c81918c01656bdf971fab,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0015__cites__10.1509_jmkr.38.3.326.18864.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0015__cites__10.1509_jmkr.38.3.326.18864.json,,2288,309,2597,
10.1509_jmr.11.0015__cites__10.1509_jmkr.45.3.337,ok,resp_0165f27f72bd1c400169dbf7ab7f348191a8ecddf21b902b07,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0015__cites__10.1509_jmkr.45.3.337.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0015__cites__10.1509_jmkr.45.3.337.json,,2357,377,2734,
10.1509_jmr.11.0015__cites__10.1509_jmkr.46.1.92,ok,resp_0b7c47c5489afe040169dbf7abc7d48191a3c74ee3a499b11f,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0015__cites__10.1509_jmkr.46.1.92.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0015__cites__10.1509_jmkr.46.1.92.json,,2387,708,3095,
10.1509_jmr.11.0045__cites__10.1509_jmkr.47.1.63,ok,resp_04c3a833b714c12e0169dbf7abe7cc8191a5b7d3c745fb7d4f,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0045__cites__10.1509_jmkr.47.1.63.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0045__cites__10.1509_jmkr.47.1.63.json,,2334,601,2935,
10.1509_jmr.11.0045__cites__10.1509_jmkr.48.3.457,ok,resp_0cebd69d9ffb1cae0169dbf7adf9e88191bd7ecf692acc508d,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0045__cites__10.1509_jmkr.48.3.457.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0045__cites__10.1509_jmkr.48.3.457.json,,2337,471,2808,
10.1509_jmr.11.0045__cites__10.1509_jmkr.48.4.653,ok,resp_0807c7f7e0b74a560169dbf7af766c81918738b6ea2c8ffaa2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0045__cites__10.1509_jmkr.48.4.653.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0045__cites__10.1509_jmkr.48.4.653.json,,2309,441,2750,
10.1509_jmr.11.0060__cites__10.1509_jmkr.37.1.113.18717,ok,resp_0b26e4f62bce9aca0169dbf7b06df4819184ec656af3509b42,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0060__cites__10.1509_jmkr.37.1.113.18717.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0060__cites__10.1509_jmkr.37.1.113.18717.json,,2308,414,2722,
10.1509_jmr.11.0060__cites__10.1509_jmkr.47.4.672,ok,resp_00e72e5d23a36ef90169dbf7b1a41881919cfde1f6abd53914,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0060__cites__10.1509_jmkr.47.4.672.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0060__cites__10.1509_jmkr.47.4.672.json,,2356,583,2939,
10.1509_jmr.11.0068__cites__10.1509_jmkr.46.4.435,ok,resp_0dc7f3e54bf4dc050169dbf7b4199c8191a039011ef5bbf613,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0068__cites__10.1509_jmkr.46.4.435.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0068__cites__10.1509_jmkr.46.4.435.json,,2314,365,2679,
10.1509_jmr.11.0068__cites__10.1509_jmkr.48.4.633,ok,resp_07be3ce96ecd62660169dbf7b42da48191b5de11e327894523,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0068__cites__10.1509_jmkr.48.4.633.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0068__cites__10.1509_jmkr.48.4.633.json,,2295,534,2829,
10.1509_jmr.11.0068__cites__10.1509_jmr.10.0021,ok,resp_0a4cf24a5ee925a80169dbf7b4ea30819198005cafeadde805,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0068__cites__10.1509_jmr.10.0021.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0068__cites__10.1509_jmr.10.0021.json,,2288,503,2791,
10.1509_jmr.11.0091__cites__10.1509_jmkr.48.3.425,ok,resp_043b2d8d4ce74b1a0169dbf7b4e1388191b24a3a88137bad38,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0091__cites__10.1509_jmkr.48.3.425.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0091__cites__10.1509_jmkr.48.3.425.json,,2289,769,3058,
10.1509_jmr.11.0114__cites__10.1509_jmkr.41.4.467.47005,ok,resp_058e665e98a42f700169dbf7b4e8f08191a10f3ccb94c95e67,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0114__cites__10.1509_jmkr.41.4.467.47005.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0114__cites__10.1509_jmkr.41.4.467.47005.json,,2316,508,2824,
10.1509_jmr.11.0114__cites__10.1509_jmkr.2005.42.3.278,ok,resp_04c093ba3a3b48b00169dbf7b4f028819189437309e8ac9531,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0114__cites__10.1509_jmkr.2005.42.3.278.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0114__cites__10.1509_jmkr.2005.42.3.278.json,,2268,561,2829,
10.1509_jmr.11.0114__cites__10.1509_jmkr.47.5.883,ok,resp_00c81dd4354d9f710169dbf7b5fc24819180f85f9ddb2d341a,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0114__cites__10.1509_jmkr.47.5.883.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0114__cites__10.1509_jmkr.47.5.883.json,,2290,696,2986,
10.1509_jmr.11.0114__cites__10.1509_jmkr.48.4.633,ok,resp_01794be04e588a560169dbf7b763b88191a8af611f4ac955d4,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0114__cites__10.1509_jmkr.48.4.633.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0114__cites__10.1509_jmkr.48.4.633.json,,2247,639,2886,
10.1509_jmr.11.0136__cites__10.1509_jmkr.43.3.345,ok,resp_00d8b56641d7d6760169dbf7b78f28819193aa5101b3c69434,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0136__cites__10.1509_jmkr.43.3.345.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0136__cites__10.1509_jmkr.43.3.345.json,,2214,838,3052,
10.1509_jmr.11.0136__cites__10.1509_jmkr.48.5.869,ok,resp_06a44a51190753eb0169dbf7b88f9c8191a6d68cec58945ed2,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0136__cites__10.1509_jmkr.48.5.869.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0136__cites__10.1509_jmkr.48.5.869.json,,2226,671,2897,
10.1509_jmr.11.0136__cites__10.1509_jmr.09.0018,ok,resp_088760dab9c71eeb0169dbf7b97efc8191bb5f211897b6b3d6,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0136__cites__10.1509_jmr.09.0018.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0136__cites__10.1509_jmr.09.0018.json,,2187,418,2605,
10.1509_jmr.11.0142__cites__10.1509_jmkr.37.1.60.18718,ok,resp_0aea2bcdd8861c340169dbf7bd26e881918ba5c5b96b3b2aa6,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0142__cites__10.1509_jmkr.37.1.60.18718.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0142__cites__10.1509_jmkr.37.1.60.18718.json,,2296,337,2633,
10.1509_jmr.11.0142__cites__10.1509_jmkr.39.2.155.19084,ok,resp_0a331e8df8adfcf90169dbf7bd1fa48191ae0229cb88b62744,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0142__cites__10.1509_jmkr.39.2.155.19084.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0142__cites__10.1509_jmkr.39.2.155.19084.json,,2221,588,2809,
10.1509_jmr.11.0142__cites__10.1509_jmkr.2005.42.4.431,ok,resp_0521238dc7ae16b40169dbf7bdd9008191be9a8648b9a4442f,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0142__cites__10.1509_jmkr.2005.42.4.431.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0142__cites__10.1509_jmkr.2005.42.4.431.json,,2283,460,2743,
10.1509_jmr.11.0142__cites__10.1509_jmkr.43.2.259,ok,resp_0d8478ba4e5afcd20169dbf7c0232c81918e11bde08a8d525d,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0142__cites__10.1509_jmkr.43.2.259.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0142__cites__10.1509_jmkr.43.2.259.json,,2200,787,2987,
10.1509_jmr.11.0142__cites__10.1509_jmkr.48.2.282,ok,resp_0e7e8dd4a9c123390169dbf7c0ba948191b8c5f4ea96416b89,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0142__cites__10.1509_jmkr.48.2.282.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0142__cites__10.1509_jmkr.48.2.282.json,,2241,409,2650,
10.1509_jmr.11.0223__cites__10.1509_jmkr.44.3.490,ok,resp_07c5f537baa568ef0169dbf7c11dbc819186dc265326f6db67,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0223__cites__10.1509_jmkr.44.3.490.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0223__cites__10.1509_jmkr.44.3.490.json,,2204,388,2592,
10.1509_jmr.11.0223__cites__10.1509_jmkr.45.3.351,ok,resp_0949415f12819f4a0169dbf7c10aec819181dd7fb7000007cf,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0223__cites__10.1509_jmkr.45.3.351.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0223__cites__10.1509_jmkr.45.3.351.json,,2230,565,2795,
10.1509_jmr.11.0223__cites__10.1509_jmkr.45.4.473,ok,resp_0433c32cc73d56f00169dbf7c248588191b887eaa2a4565017,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0223__cites__10.1509_jmkr.45.4.473.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0223__cites__10.1509_jmkr.45.4.473.json,,2212,469,2681,
10.1509_jmr.11.0223__cites__10.1509_jmkr.48.5.869,ok,resp_0d0debf266a435d80169dbf7c2f49881918ab578e364ec7f64,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0223__cites__10.1509_jmkr.48.5.869.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0223__cites__10.1509_jmkr.48.5.869.json,,2202,445,2647,
10.1509_jmr.11.0272__cites__10.1509_jmkr.43.1.39,ok,resp_0c3d994d56fe2a120169dbf7c35d8081918885c7c29859485d,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0272__cites__10.1509_jmkr.43.1.39.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0272__cites__10.1509_jmkr.43.1.39.json,,2378,411,2789,
10.1509_jmr.11.0272__cites__10.1509_jmkr.43.2.259,ok,resp_0a6ee00a0c1df7f20169dbf7c3eb648191852299a47b645cfe,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0272__cites__10.1509_jmkr.43.2.259.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0272__cites__10.1509_jmkr.43.2.259.json,,2252,621,2873,
10.1509_jmr.11.0272__cites__10.1509_jmkr.48.spl.s38,ok,resp_009301e6b9f7f37b0169dbf7c3e9f88191902dcff1cf559f07,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0272__cites__10.1509_jmkr.48.spl.s38.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0272__cites__10.1509_jmkr.48.spl.s38.json,,2269,476,2745,
10.1509_jmr.11.0309__cites__10.1509_jmkr.37.2.187.18731,ok,resp_05726bf12cab94b50169dbf7c67a648191bd2cc254fa1d03fd,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.11.0309__cites__10.1509_jmkr.37.2.187.18731.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.11.0309__cites__10.1509_jmkr.37.2.187.18731.json,,2231,535,2766,
10.1509_jmr.09.0039__cites__10.1509_jmkr.45.6.633,ok,resp_02846a2d1d5a0f930169dbf7c948308191aa0f386f09772645,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.09.0039__cites__10.1509_jmkr.45.6.633.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.09.0039__cites__10.1509_jmkr.45.6.633.json,,2246,705,2951,
10.1509_jmr.10.0036__cites__10.1509_jmkr.2005.42.4.470,ok,resp_080490e1377a6d500169dbf7c79d60819181fd3b5b9afc83e8,gpt-5.4,xhigh,high,keep_for_relation_judgment,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.10.0036__cites__10.1509_jmkr.2005.42.4.470.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.10.0036__cites__10.1509_jmkr.2005.42.4.470.json,,2339,496,2835,
10.1509_jmr.10.0036__cites__10.1509_jmkr.43.3.307,ok,resp_0b5d5c379cb82fe20169dbf7cb7b108191af324ac8abea51cc,gpt-5.4,xhigh,high,uncertain,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\triages\10.1509_jmr.10.0036__cites__10.1509_jmkr.43.3.307.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_triage\runs\ai02_full_triage_conc80\responses\10.1509_jmr.10.0036__cites__10.1509_jmkr.43.3.307.json,,2142,703,2845,
