citing_official_year,citing_resolved_doi,citing_title,cited_official_year,cited_resolved_doi,cited_title,matched_reference_count,match_type_breakdown
2012,10.1509/jmr.10.0244,"Guilt versus Shame: Coping, Fluency, and Framing in the Effectiveness of Responsible Drinking Messages",2010,10.1509/jmkr.47.2.263,Emotional Compatibility and the Effectiveness of Antidrinking Messages: A Defensive Processing Perspective on Shame and Guilt,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0244,"Guilt versus Shame: Coping, Fluency, and Framing in the Effectiveness of Responsible Drinking Messages",2010,10.1509/jmkr.47.5.955,The Orientation-Matching Hypothesis: An Emotion-Specificity Approach to Affect Regulation,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0256,Wal-Mart's Impact on Supplier Profits,2006,10.1509/jmkr.43.1.84,Channel Bargaining with Retailer Asymmetry,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0256,Wal-Mart's Impact on Supplier Profits,2008,10.1509/jmkr.45.5.519,Dancing with a Giant: The Effect of Wal-Mart's Entry into the United Kingdom on the Performance of European Retailers,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0256,Wal-Mart's Impact on Supplier Profits,2010,10.1509/jmkr.47.4.577,When Wal-Mart Enters: How Incumbent Retailers React and how this Affects their Sales Outcomes,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0353,What Makes Online Content Viral?,2006,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0353,What Makes Online Content Viral?,2008,10.1509/jmkr.45.1.1,"Dogs on the Street, Pumas on Your Feet: How Cues in the Environment Influence Product Evaluation and Choice",1,"{""doi"": 1}"
2012,10.1509/jmr.10.0353,What Makes Online Content Viral?,2011,10.1509/jmkr.48.5.869,What Drives Immediate and Ongoing Word of Mouth?,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0354,A Latent Instrumental Variables Approach to Modeling Keyword Conversion in Paid Search Advertising,2008,10.1509/jmkr.45.6.702,Endogeneity and Individual Consumer Choice,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0354,A Latent Instrumental Variables Approach to Modeling Keyword Conversion in Paid Search Advertising,2009,10.1509/jmkr.46.5.669,Sales Effects of Attention to Feature Advertisements: A Bayesian Mediation Analysis,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0354,A Latent Instrumental Variables Approach to Modeling Keyword Conversion in Paid Search Advertising,2011,10.1509/jmkr.48.1.87,From Generic to Branded: A Model of Spillover in Paid Search Advertising,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0354,A Latent Instrumental Variables Approach to Modeling Keyword Conversion in Paid Search Advertising,2011,10.1509/jmr.08.0468,"Location, Location, Location: An Analysis of Profitability of Position in Online Advertising Markets",1,"{""doi"": 1}"
2012,10.1509/jmr.10.0395,Model-Based Segmentation Featuring Simultaneous Segment-Level Variable Selection,2002,10.1509/jmkr.39.1.87.18936,"Hierarchical Bayes versus Finite Mixture Conjoint Analysis Models: A Comparison of Fit, Prediction, and Partworth Recovery",1,"{""doi"": 1}"
2012,10.1509/jmr.10.0395,Model-Based Segmentation Featuring Simultaneous Segment-Level Variable Selection,2006,10.1509/jmkr.43.3.420,Models for Heterogeneous Variable Selection,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0395,Model-Based Segmentation Featuring Simultaneous Segment-Level Variable Selection,2008,10.1509/jmkr.45.3.280,A Clusterwise Bilinear Multidimensional Scaling Methodology for Simultaneous Segmentation and Positioning Analyses,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0428,Get It? Got It. Good! Enhancing New Product Acceptance by Facilitating Resolution of Extreme Incongruity,2003,10.1509/jmkr.40.4.406.19394,Measuring Preferences for Really New Products,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0428,Get It? Got It. Good! Enhancing New Product Acceptance by Facilitating Resolution of Extreme Incongruity,2008,10.1509/jmkr.45.3.307,As Time Goes By: Do Cold Feet Follow Warm Intentions for Really New versus Incrementally New Products?,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0428,Get It? Got It. Good! Enhancing New Product Acceptance by Facilitating Resolution of Extreme Incongruity,2009,10.1509/jmkr.46.1.46,The Role of Imagination-Focused Visualization on New Product Evaluation,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0428,Get It? Got It. Good! Enhancing New Product Acceptance by Facilitating Resolution of Extreme Incongruity,2011,10.1509/jmkr.48.3.532,"Positive Affect, Intertemporal Choice, and Levels of Thinking: Increasing Consumers' Willingness to Wait",1,"{""doi"": 1}"
2012,10.1509/jmr.10.0437,All Things Considered? the Role of Choice Set Formation in Diversification,2010,10.1509/jmkr.47.1.63,Retrieving Unobserved Consideration Sets from Household Panel Data,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0444,When Talk is “Free”: The Effect of Tariff Structure on Usage under Two- and Three-Part Tariffs,2000,10.1509/jmkr.37.4.397.18788,A Cognitive Model of People's Usage Estimations,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0444,When Talk is “Free”: The Effect of Tariff Structure on Usage under Two- and Three-Part Tariffs,2002,10.1509/jmkr.39.2.242.19081,Pleasant Surprises: Consumer Response to Unexpected In-Store Coupons,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0444,When Talk is “Free”: The Effect of Tariff Structure on Usage under Two- and Three-Part Tariffs,2006,10.1509/jmkr.43.2.212,"Paying Too Much and Being Happy about It: Existence, Causes, and Consequences of Tariff-Choice Biases",1,"{""doi"": 1}"
2012,10.1509/jmr.10.0444,When Talk is “Free”: The Effect of Tariff Structure on Usage under Two- and Three-Part Tariffs,2007,10.1509/jmkr.44.4.529,A Model of Consumer Learning for Service Quality and Usage,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0444,When Talk is “Free”: The Effect of Tariff Structure on Usage under Two- and Three-Part Tariffs,2011,10.1509/jmkr.48.4.633,Tariff Choice with Consumer Learning and Switching Costs,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0490,Self-Signaling and the Costs and Benefits of Temptation in Consumer Choice,2000,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0490,Self-Signaling and the Costs and Benefits of Temptation in Consumer Choice,2003,10.1509/jmkr.40.2.146.19229,The Effect of Forced Choice on Choice,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0490,Self-Signaling and the Costs and Benefits of Temptation in Consumer Choice,2006,10.1509/jmkr.43.2.259,Licensing Effect in Consumer Choice,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0508,When Budgeting Backfires: How Self-Imposed Price Restraints Can Increase Spending,2004,10.1509/jmkr.41.4.457.47014,Incidental Prices and Their Effect on Willingness to Pay,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0508,When Budgeting Backfires: How Self-Imposed Price Restraints Can Increase Spending,2006,10.1509/jmkr.43.4.642,The Neglect of Prescreening Information,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0510,The “Response-to-Failure” Scale: Predicting Behavior following Initial Self-Control Failure,2007,10.1509/jmkr.44.3.370,The Shopping Momentum Effect,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0511,Willingness to Pay for Cause-Related Marketing: The Impact of Donation Amount and Moderating Effects,2000,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0511,Willingness to Pay for Cause-Related Marketing: The Impact of Donation Amount and Moderating Effects,2002,10.1509/jmkr.39.2.228.19086,Measuring Consumers' Willingness to Pay at the Point of Purchase,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0511,Willingness to Pay for Cause-Related Marketing: The Impact of Donation Amount and Moderating Effects,2005,10.1509/jmkr.42.1.43.56889,Justification Effects on Consumer Choice of Hedonic and Utilitarian Goods,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0511,Willingness to Pay for Cause-Related Marketing: The Impact of Donation Amount and Moderating Effects,2011,10.1509/jmkr.48.5.827,Mental Simulation and Product Evaluation: The Affective and Cognitive Dimensions of Process versus Outcome Simulation,1,"{""doi"": 1}"
2012,10.1509/jmr.10.0511,Willingness to Pay for Cause-Related Marketing: The Impact of Donation Amount and Moderating Effects,2011,10.1509/jmkr.48.5.855,"Warm Glow or Cold, Hard Cash? Social Identity Effects on Consumer Choice for Donation versus Discount Promotions",1,"{""doi"": 1}"
2012,10.1509/jmr.11.0005,Competition in a Status Goods Market,2003,10.1509/jmkr.40.2.176.19228,Simultaneous Signaling and Screening with Warranties,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0005,Competition in a Status Goods Market,2005,10.1509/jmkr.42.1.30.56883,Pricing of Conspicuous Goods: A Competitive Analysis of Social Effects,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0005,Competition in a Status Goods Market,2009,10.1509/jmkr.46.3.356,Designing Sales Contests: Does the Prize Structure Matter?,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0005,Competition in a Status Goods Market,2010,10.1509/jmkr.47.2.287,Consumer Value-Maximizing Sweepstakes and Contests,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0009,Determining Consumers’ Discount Rates with Field Studies,2006,10.1509/jmkr.43.2.212,"Paying Too Much and Being Happy about It: Existence, Causes, and Consequences of Tariff-Choice Biases",1,"{""doi"": 1}"
2012,10.1509/jmr.11.0009,Determining Consumers’ Discount Rates with Field Studies,2006,10.1509/jmkr.43.3.462,Forward-Looking Bidding in Online Auctions,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0009,Determining Consumers’ Discount Rates with Field Studies,2007,10.1509/jmkr.44.4.529,A Model of Consumer Learning for Service Quality and Usage,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0009,Determining Consumers’ Discount Rates with Field Studies,2011,10.1509/jmkr.48.4.633,Tariff Choice with Consumer Learning and Switching Costs,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0015,More than Fit: Brand Extension Authenticity,2001,10.1509/jmkr.38.3.326.18864,Threats to the External Validity of Brand Extension Research,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0015,More than Fit: Brand Extension Authenticity,2008,10.1509/jmkr.45.3.337,How Far Can a Brand Stretch? Understanding the Role of Self-Construal,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0015,More than Fit: Brand Extension Authenticity,2009,10.1509/jmkr.46.1.92,The Importance of a General Measure of Brand Engagement on Market Behavior: Development and Validation of a Scale,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0045,"Advertising and Consumer Awareness of New, Differentiated Products",2010,10.1509/jmkr.47.1.63,Retrieving Unobserved Consideration Sets from Household Panel Data,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0045,"Advertising and Consumer Awareness of New, Differentiated Products",2011,10.1509/jmkr.48.3.457,How Well Does Advertising Work? Generalizations from Meta-Analysis of Brand Advertising Elasticities,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0045,"Advertising and Consumer Awareness of New, Differentiated Products",2011,10.1509/jmkr.48.4.653,Choice Set Heterogeneity and the Role of Advertising: An Analysis with Micro and Macro Data,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0060,Discovering how Advertising Grows Sales and Builds Brands,2000,10.1509/jmkr.37.1.113.18717,Controlling Measurement Errors in Models of Advertising Competition,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0060,Discovering how Advertising Grows Sales and Builds Brands,2010,10.1509/jmkr.47.4.672,Mind-Set Metrics in Market Response Models: An Integrative Approach,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0068,Repositioning Dynamics and Pricing Strategy,2009,10.1509/jmkr.46.4.435,Do Switching Costs Make Markets Less Competitive?,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0068,Repositioning Dynamics and Pricing Strategy,2011,10.1509/jmkr.48.4.633,Tariff Choice with Consumer Learning and Switching Costs,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0068,Repositioning Dynamics and Pricing Strategy,2012,10.1509/jmr.10.0021,Empirical Entry Games with Complementarities: An Application to the Shopping Center Industry,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0091,The Quest for Content: How User-Generated Links can Facilitate Online Exploration,2011,10.1509/jmkr.48.3.425,Network Effects and Personal Influences: The Diffusion of an Online Social Network,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0114,New Drug Diffusion when Forward-Looking Physicians Learn from Patient Feedback and Detailing,2005,10.1509/jmkr.2005.42.3.278,Temporal Differences in the Role of Marketing Communication in New Product Categories,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0114,New Drug Diffusion when Forward-Looking Physicians Learn from Patient Feedback and Detailing,2004,10.1509/jmkr.41.4.467.47005,Response Modeling with Nonrandom Marketing-Mix Variables,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0114,New Drug Diffusion when Forward-Looking Physicians Learn from Patient Feedback and Detailing,2010,10.1509/jmkr.47.5.883,Asymmetric Social Interactions in Physician Prescription Behavior: The Role of Opinion Leaders,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0114,New Drug Diffusion when Forward-Looking Physicians Learn from Patient Feedback and Detailing,2011,10.1509/jmkr.48.4.633,Tariff Choice with Consumer Learning and Switching Costs,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,2006,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,2011,10.1509/jmkr.48.5.869,What Drives Immediate and Ongoing Word of Mouth?,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0136,On Braggarts and Gossips: A Self-Enhancement Account of Word-of-Mouth Generation and Transmission,2011,10.1509/jmr.09.0018,"From Rumors to Facts, and Facts to Rumors: The Role of Certainty Decay in Consumer Communications",1,"{""doi"": 1}"
2012,10.1509/jmr.11.0142,How Attribute Quantity Influences Option Choice,2005,10.1509/jmkr.2005.42.4.431,Feature Fatigue: When Product Capabilities Become Too Much of a Good Thing,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0142,How Attribute Quantity Influences Option Choice,2000,10.1509/jmkr.37.1.60.18718,Consumer Choice between Hedonic and Utilitarian Goods,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0142,How Attribute Quantity Influences Option Choice,2002,10.1509/jmkr.39.2.155.19084,Earning the Right to Indulge: Effort as a Determinant of Customer Preferences toward Frequency Program Rewards,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0142,How Attribute Quantity Influences Option Choice,2006,10.1509/jmkr.43.2.259,Licensing Effect in Consumer Choice,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0142,How Attribute Quantity Influences Option Choice,2011,10.1509/jmkr.48.2.282,Scope Insensitivity and the “Mere Token” Effect,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0223,Visual Influence and Social Groups,2007,10.1509/jmkr.44.3.490,To Lease or to Buy? A Structural Model of a Consumer's Vehicle and Contract Choice Decisions,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0223,Visual Influence and Social Groups,2008,10.1509/jmkr.45.3.351,Identity Congruency Effects on Donations,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0223,Visual Influence and Social Groups,2008,10.1509/jmkr.45.4.473,Distribution Intensity and New Car Choice,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0223,Visual Influence and Social Groups,2011,10.1509/jmkr.48.5.869,What Drives Immediate and Ongoing Word of Mouth?,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0272,Can Small Victories Help Win the War? Evidence from Consumer Debt Management,2006,10.1509/jmkr.43.1.39,"The Goal-Gradient Hypothesis Resurrected: Purchase Acceleration, Illusionary Goal Progress, and Customer Retention",1,"{""doi"": 1}"
2012,10.1509/jmr.11.0272,Can Small Victories Help Win the War? Evidence from Consumer Debt Management,2006,10.1509/jmkr.43.2.259,Licensing Effect in Consumer Choice,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0272,Can Small Victories Help Win the War? Evidence from Consumer Debt Management,2011,10.1509/jmkr.48.spl.s38,Winning the Battle but Losing the War: The Psychology of Debt Management,1,"{""doi"": 1}"
2012,10.1509/jmr.11.0309,The Influence of Price Presentation Order on Consumer Choice,2000,10.1509/jmkr.37.2.187.18731,Choosing What I Want versus Rejecting What I Do Not Want: An Application of Decision Framing to Product Option Choice Decisions,1,"{""doi"": 1}"
2013,10.1509/jmr.09.0039,Creating Truth-Telling Incentives with the Bayesian Truth Serum,2008,10.1509/jmkr.45.6.633,The Dishonesty of Honest People: A Theory of Self-Concept Maintenance,1,"{""doi"": 1}"
2013,10.1509/jmr.10.0036,Differentiated Bidders and Bidding Behavior in Procurement Auctions,2005,10.1509/jmkr.2005.42.4.470,"An Integrated Model for Bidding Behavior in Internet Auctions: Whether, Who, When, and how Much",1,"{""doi"": 1}"
2013,10.1509/jmr.10.0036,Differentiated Bidders and Bidding Behavior in Procurement Auctions,2006,10.1509/jmkr.43.3.307,Modeling the Psychology of Consumer and Firm Behavior with Behavioral Economics,1,"{""doi"": 1}"
