citing_official_year,citing_query_doi,citing_resolved_doi,citing_title,citing_pdf_path,reference_index,match_type,ref_doi,ref_article_title,ref_unstructured,cited_official_year,cited_query_doi,cited_resolved_doi,cited_title,cited_pdf_path
2017,10.1509/jmr.13.0580,10.1509/jmr.13.0580,A Meta-Analysis of Marketing Communication Carryover Effects,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0580.pdf,2,doi,10.1509/jmkr.47.5.840,,,2010,10.1509/jmkr.47.5.840,10.1509/jmkr.47.5.840,Personal Selling Elasticities: A Meta-Analysis,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.5.840.pdf
2017,10.1509/jmr.13.0580,10.1509/jmr.13.0580,A Meta-Analysis of Marketing Communication Carryover Effects,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0580.pdf,9,doi,10.1509/jmkr.42.2.141.62296,,,2005,10.1509/jmkr.42.2.141.62296,10.1509/jmkr.42.2.141.62296,New Empirical Generalizations on the Determinants of Price Elasticity,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.2.141.62296.pdf
2017,10.1509/jmr.13.0580,10.1509/jmr.13.0580,A Meta-Analysis of Marketing Communication Carryover Effects,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0580.pdf,18,doi,10.1509/jmkr.39.4.408.19120,,,2002,10.1509/jmkr.39.4.408.19120,10.1509/jmkr.39.4.408.19120,An Empirical Investigation of the Spillover Effects of Advertising and Sales Promotions in Umbrella Branding,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.408.19120.pdf
2017,10.1509/jmr.13.0580,10.1509/jmr.13.0580,A Meta-Analysis of Marketing Communication Carryover Effects,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0580.pdf,21,doi,10.1509/jmkr.47.1.103,,,2010,10.1509/jmkr.47.1.103,10.1509/jmkr.47.1.103,Patient-or Physician-Oriented Marketing: What Drives Primary Demand for Prescription Drugs?,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.1.103.pdf
2017,10.1509/jmr.13.0580,10.1509/jmr.13.0580,A Meta-Analysis of Marketing Communication Carryover Effects,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0580.pdf,42,doi,10.1509/jmkr.2005.42.3.278,,,2005,10.1509/jmkr.2005.42.3.278,10.1509/jmkr.2005.42.3.278,Temporal Differences in the Role of Marketing Communication in New Product Categories,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.2005.42.3.278.pdf
2017,10.1509/jmr.13.0580,10.1509/jmr.13.0580,A Meta-Analysis of Marketing Communication Carryover Effects,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0580.pdf,48,doi,10.1509/jmkr.48.3.457,,,2011,10.1509/jmkr.48.3.457,10.1509/jmkr.48.3.457,How Well Does Advertising Work? Generalizations from Meta-Analysis of Brand Advertising Elasticities,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.3.457.pdf
2017,10.1509/jmr.13.0580,10.1509/jmr.13.0580,A Meta-Analysis of Marketing Communication Carryover Effects,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.13.0580.pdf,51,doi,10.1509/jmkr.37.1.32.18716,,,2000,10.1509/jmkr.37.1.32.18716,10.1509/jmkr.37.1.32.18716,"Which Ad Works, When, Where, and how Often? Modeling the Effects of Direct Television Advertising",data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.32.18716.pdf
2017,10.1509/jmr.14.0012,10.1509/jmr.14.0012,Who's Driving this Conversation? Systematic Biases in the Content of Online Consumer Discussions,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0012.pdf,3,doi,10.1509/jmr.13.0238,,,2014,10.1509/jmr.13.0238,10.1509/jmr.13.0238,Broadcasting and Narrowcasting: How Audience Size Affects What People Share,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0238.pdf
2017,10.1509/jmr.14.0012,10.1509/jmr.14.0012,Who's Driving this Conversation? Systematic Biases in the Content of Online Consumer Discussions,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0012.pdf,7,doi,10.1509/jmr.12.0063,,,2013,10.1509/jmr.12.0063,10.1509/jmr.12.0063,Temporal Contiguity and Negativity Bias in the Impact of Online Word of Mouth,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0063.pdf
2017,10.1509/jmr.14.0012,10.1509/jmr.14.0012,Who's Driving this Conversation? Systematic Biases in the Content of Online Consumer Discussions,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0012.pdf,8,doi,10.1509/jmkr.43.3.345,,,2006,10.1509/jmkr.43.3.345,10.1509/jmkr.43.3.345,The Effect of Word of Mouth on Sales: Online Book Reviews,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.3.345.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,2,doi,10.1509/jmkr.38.4.485.18905,,,2001,10.1509/jmkr.38.4.485.18905,10.1509/jmkr.38.4.485.18905,The Value Relevance of Brand Attitude in High-Technology Markets,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.485.18905.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,19,doi,10.1509/jmkr.47.6.1162,,,2010,10.1509/jmkr.47.6.1162,10.1509/jmkr.47.6.1162,When do Chief Marketing Officers Affect Firm Value? A Customer Power Explanation,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1162.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,49,doi,10.1509/jmkr.41.1.7.25084,,,2004,10.1509/jmkr.41.1.7.25084,10.1509/jmkr.41.1.7.25084,Valuing Customers,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.7.25084.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,60,doi,10.1509/jmkr.44.4.529,,,2007,10.1509/jmkr.44.4.529,10.1509/jmkr.44.4.529,A Model of Consumer Learning for Service Quality and Usage,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.4.529.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,110,doi,10.1509/jmkr.44.3.468,,,2007,10.1509/jmkr.44.3.468,10.1509/jmkr.44.3.468,New Product Preannouncements and Shareholder Value: Don't Make Promises you Can't Keep,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.3.468.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,114,doi,10.1509/jmkr.47.4.672,,,2010,10.1509/jmkr.47.4.672,10.1509/jmkr.47.4.672,Mind-Set Metrics in Market Response Models: An Integrative Approach,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.672.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,119,doi,10.1509/jmkr.41.1.31.25086,,,2004,10.1509/jmkr.41.1.31.25086,10.1509/jmkr.41.1.31.25086,Recapturing Lost Customers,data\jmr_2000_2025\pdfs\2004\10.1509_jmkr.41.1.31.25086.pdf
2017,10.1509/jmr.14.0028,10.1509/jmr.14.0028,Do Disclosures of Customer Metrics Lower Investors’ and Analysts’ Uncertainty but Hurt Firm Performance?,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0028.pdf,127,doi,10.1509/jmkr.45.1.048,,,2008,10.1509/jmkr.45.1.048,10.1509/jmkr.45.1.48,The Impact of Marketing-Induced Versus Word-of-Mouth Customer Acquisition on Customer Equity Growth,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.1.048.pdf
2017,10.1509/jmr.14.0110,10.1509/jmr.14.0110,"Values that Shape Marketing Decisions: Influence of Chief Executive Officers’ Political Ideologies on Innovation Propensity, Shareholder Value, and Risk",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0110.pdf,47,doi,10.1509/jmkr.47.4.594,,,2010,10.1509/jmkr.47.4.594,10.1509/jmkr.47.4.594,The Theory and Practice of Myopic Management,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.594.pdf
2017,10.1509/jmr.14.0115,10.1509/jmr.14.0115,Shining Light on Atmospherics: How Ambient Light Influences Food Choices,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0115.pdf,1,doi,10.1509/jmkr.45.2.145,,,2008,10.1509/jmkr.45.2.145,10.1509/jmkr.45.2.145,Choice Construction versus Preference Construction: The Instability of Preferences Learned in Context,data\jmr_2000_2025\pdfs\2008\10.1509_jmkr.45.2.145.pdf
2017,10.1509/jmr.14.0115,10.1509/jmr.14.0115,Shining Light on Atmospherics: How Ambient Light Influences Food Choices,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0115.pdf,7,doi,10.1509/jmkr.47.3.508,,,2010,10.1509/jmkr.47.3.508,10.1509/jmkr.47.3.508,How the Order of Sampled Experiential Products Affects Choice,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.3.508.pdf
2017,10.1509/jmr.14.0115,10.1509/jmr.14.0115,Shining Light on Atmospherics: How Ambient Light Influences Food Choices,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0115.pdf,20,doi,10.1509/jmr.10.0490,,,2012,10.1509/jmr.10.0490,10.1509/jmr.10.0490,Self-Signaling and the Costs and Benefits of Temptation in Consumer Choice,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0490.pdf
2017,10.1509/jmr.14.0115,10.1509/jmr.14.0115,Shining Light on Atmospherics: How Ambient Light Influences Food Choices,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0115.pdf,33,doi,10.1509/jmkr.2005.42.4.406,,,2005,10.1509/jmkr.2005.42.4.406,10.1509/jmkr.2005.42.4.406,The Placebo Effect in Marketing: Sometimes you Just Have to Want it to Work,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.2005.42.4.406.pdf
2017,10.1509/jmr.14.0115,10.1509/jmr.14.0115,Shining Light on Atmospherics: How Ambient Light Influences Food Choices,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0115.pdf,50,doi,10.1509/jmkr.40.1.10.19128,,,2003,10.1509/jmkr.40.1.10.19128,10.1509/jmkr.40.1.10.19128,Does it Make Sense to Use Scents to Enhance Brand Memory?,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.1.10.19128.pdf
2017,10.1509/jmr.14.0115,10.1509/jmr.14.0115,Shining Light on Atmospherics: How Ambient Light Influences Food Choices,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0115.pdf,64,doi,10.1509/jmkr.2005.42.4.383,,,2005,10.1509/jmkr.2005.42.4.383,10.1509/jmkr.2005.42.4.383,Placebo Effects of Marketing Actions: Consumers May Get What They Pay For,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.2005.42.4.383.pdf
2017,10.1509/jmr.14.0115,10.1509/jmr.14.0115,Shining Light on Atmospherics: How Ambient Light Influences Food Choices,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0115.pdf,82,doi,10.1509/jmr.12.0388,,,2016,10.1509/jmr.12.0388,10.1509/jmr.12.0388,When Do Consumers Avoid Imperfections? Superficial Packaging Damage as a Contamination Cue,data\jmr_2000_2025\pdfs\2016\10.1509_jmr.12.0388.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,11,doi,10.1509/jmkr.38.4.399.18908,,,2001,10.1509/jmkr.38.4.399.18908,10.1509/jmkr.38.4.399.18908,What to Say When: Advertising Appeals in Evolving Markets,data\jmr_2000_2025\pdfs\2001\10.1509_jmkr.38.4.399.18908.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,41,doi,10.1509/jmr.11.0503,,,2013,10.1509/jmr.11.0503,10.1509/jmr.11.0503,When Does Retargeting Work? Information Specificity in Online Advertising,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0503.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,44,doi,10.1509/jmr.13.0050,,,2014,10.1509/jmr.13.0050,10.1509/jmr.13.0050,Attributing Conversions in a Multichannel Online Marketing Environment: An Empirical Model and a Field Experiment,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0050.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,48,doi,10.1509/jmkr.39.4.391.19118,,,2002,10.1509/jmkr.39.4.391.19118,10.1509/jmkr.39.4.391.19118,Assessing When Increased Media Weight of Real-World Advertisements Helps Sales,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.4.391.19118.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,51,doi,10.1509/jmkr.40.4.375.19385,,,2003,10.1509/jmkr.40.4.375.19385,10.1509/jmkr.40.4.375.19385,Understanding the Impact of Synergy in Multimedia Communications,data\jmr_2000_2025\pdfs\2003\10.1509_jmkr.40.4.375.19385.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,52,doi,10.1509/jmkr.37.1.113.18717,,,2000,10.1509/jmkr.37.1.113.18717,10.1509/jmkr.37.1.113.18717,Controlling Measurement Errors in Models of Advertising Competition,data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.113.18717.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,65,doi,10.1509/jmkr.48.3.457,,,2011,10.1509/jmkr.48.3.457,10.1509/jmkr.48.3.457,How Well Does Advertising Work? Generalizations from Meta-Analysis of Brand Advertising Elasticities,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.3.457.pdf
2017,10.1509/jmr.14.0117,10.1509/jmr.14.0117,"A Dynamic Model for Digital Advertising: The Effects of Creative Format, Message Content, and Targeting on Engagement",data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0117.pdf,69,doi,10.1509/jmkr.37.1.32.18716,,,2000,10.1509/jmkr.37.1.32.18716,10.1509/jmkr.37.1.32.18716,"Which Ad Works, When, Where, and how Often? Modeling the Effects of Direct Television Advertising",data\jmr_2000_2025\pdfs\2000\10.1509_jmkr.37.1.32.18716.pdf
2017,10.1509/jmr.14.0119,10.1509/jmr.14.0119,Interpreting the Stock Returns to New Product Announcements: How the past Shapes Investors’ Expectations of the Future,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0119.pdf,4,doi,10.1509/jmkr.47.6.1162,,,2010,10.1509/jmkr.47.6.1162,10.1509/jmkr.47.6.1162,When do Chief Marketing Officers Affect Firm Value? A Customer Power Explanation,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1162.pdf
2017,10.1509/jmr.14.0119,10.1509/jmr.14.0119,Interpreting the Stock Returns to New Product Announcements: How the past Shapes Investors’ Expectations of the Future,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0119.pdf,39,doi,10.1509/jmr.09.0317,,,2012,10.1509/jmr.09.0317,10.1509/jmr.09.0317,The Market Valuation of Outsourcing New Product Development,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0317.pdf
2017,10.1509/jmr.14.0119,10.1509/jmr.14.0119,Interpreting the Stock Returns to New Product Announcements: How the past Shapes Investors’ Expectations of the Future,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0119.pdf,50,doi,10.1509/jmkr.44.3.468,,,2007,10.1509/jmkr.44.3.468,10.1509/jmkr.44.3.468,New Product Preannouncements and Shareholder Value: Don't Make Promises you Can't Keep,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.3.468.pdf
2017,10.1509/jmr.14.0124,10.1509/jmr.14.0124,Mobility of Top Marketing and Sales Executives in Business-to-Business Markets: A Social Network Perspective,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0124.pdf,12,doi,10.1509/jmkr.47.6.1162,,,2010,10.1509/jmkr.47.6.1162,10.1509/jmkr.47.6.1162,When do Chief Marketing Officers Affect Firm Value? A Customer Power Explanation,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1162.pdf
2017,10.1509/jmr.14.0124,10.1509/jmr.14.0124,Mobility of Top Marketing and Sales Executives in Business-to-Business Markets: A Social Network Perspective,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0124.pdf,19,doi,10.1509/jmkr.47.1.75,,,2010,10.1509/jmkr.47.1.75,10.1509/jmkr.47.1.75,Spatiotemporal Analysis of Imitation Behavior across New Buyers at an Online Grocery Retailer,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.1.75.pdf
2017,10.1509/jmr.14.0124,10.1509/jmr.14.0124,Mobility of Top Marketing and Sales Executives in Business-to-Business Markets: A Social Network Perspective,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0124.pdf,28,doi,10.1509/jmr.13.0226,,,2016,10.1509/jmr.13.0226,10.1509/jmr.13.0226,"If It Takes a Village to Foster Innovation, Success Depends on the Neighbors: The Effects of Global and Ego Networks on New Product Launches",data\jmr_2000_2025\pdfs\2016\10.1509_jmr.13.0226.pdf
2017,10.1509/jmr.14.0124,10.1509/jmr.14.0124,Mobility of Top Marketing and Sales Executives in Business-to-Business Markets: A Social Network Perspective,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0124.pdf,38,doi,10.1509/jmkr.47.4.612,,,2010,10.1509/jmkr.47.4.612,10.1509/jmkr.47.4.612,Customer Satisfaction Heterogeneity and Shareholder Value,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.4.612.pdf
2017,10.1509/jmr.14.0124,10.1509/jmr.14.0124,Mobility of Top Marketing and Sales Executives in Business-to-Business Markets: A Social Network Perspective,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0124.pdf,62,doi,10.1509/jmkr.44.2.185,,,2007,10.1509/jmkr.44.2.185,10.1509/jmkr.44.2.185,Customer Loyalty to Whom? Managing the Benefits and Risks of Salesperson-Owned Loyalty,data\jmr_2000_2025\pdfs\2007\10.1509_jmkr.44.2.185.pdf
2017,10.1509/jmr.14.0124,10.1509/jmr.14.0124,Mobility of Top Marketing and Sales Executives in Business-to-Business Markets: A Social Network Perspective,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0124.pdf,66,doi,10.1509/jmr.10.0354,,,2012,10.1509/jmr.10.0354,10.1509/jmr.10.0354,A Latent Instrumental Variables Approach to Modeling Keyword Conversion in Paid Search Advertising,data\jmr_2000_2025\pdfs\2012\10.1509_jmr.10.0354.pdf
2017,10.1509/jmr.14.0125,10.1509/jmr.14.0125,Rejecting Responsibility: Low Physical Involvement in Obtaining Food Promotes Unhealthy Eating,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0125.pdf,33,doi,10.1509/jmkr.43.2.259,,,2006,10.1509/jmkr.43.2.259,10.1509/jmkr.43.2.259,Licensing Effect in Consumer Choice,data\jmr_2000_2025\pdfs\2006\10.1509_jmkr.43.2.259.pdf
2017,10.1509/jmr.14.0125,10.1509/jmr.14.0125,Rejecting Responsibility: Low Physical Involvement in Obtaining Food Promotes Unhealthy Eating,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0125.pdf,34,doi,10.1509/jmkr.47.6.1090,,,2010,10.1509/jmkr.47.6.1090,10.1509/jmkr.47.6.1090,Price-Framing Effects on the Purchase of Hedonic and Utilitarian Bundles,data\jmr_2000_2025\pdfs\2010\10.1509_jmkr.47.6.1090.pdf
2017,10.1509/jmr.14.0125,10.1509/jmr.14.0125,Rejecting Responsibility: Low Physical Involvement in Obtaining Food Promotes Unhealthy Eating,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0125.pdf,35,doi,10.1509/jmkr.39.2.155.19084,,,2002,10.1509/jmkr.39.2.155.19084,10.1509/jmkr.39.2.155.19084,Earning the Right to Indulge: Effort as a Determinant of Customer Preferences toward Frequency Program Rewards,data\jmr_2000_2025\pdfs\2002\10.1509_jmkr.39.2.155.19084.pdf
2017,10.1509/jmr.14.0125,10.1509/jmr.14.0125,Rejecting Responsibility: Low Physical Involvement in Obtaining Food Promotes Unhealthy Eating,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0125.pdf,41,doi,10.1509/jmr.10.0386,,,2015,10.1509/jmr.10.0386,10.1509/jmr.10.0386,"Money, Time, and the Stability of Consumer Preferences",data\jmr_2000_2025\pdfs\2015\10.1509_jmr.10.0386.pdf
2017,10.1509/jmr.14.0125,10.1509/jmr.14.0125,Rejecting Responsibility: Low Physical Involvement in Obtaining Food Promotes Unhealthy Eating,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0125.pdf,46,doi,10.1509/jmkr.42.1.43.56889,,,2005,10.1509/jmkr.42.1.43.56889,10.1509/jmkr.42.1.43.56889,Justification Effects on Consumer Choice of Hedonic and Utilitarian Goods,data\jmr_2000_2025\pdfs\2005\10.1509_jmkr.42.1.43.56889.pdf
2017,10.1509/jmr.14.0125,10.1509/jmr.14.0125,Rejecting Responsibility: Low Physical Involvement in Obtaining Food Promotes Unhealthy Eating,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0125.pdf,69,doi,10.1509/jmkr.48.SPL.S78,,,2011,10.1509/jmkr.48.spl.s78,10.1509/jmkr.48.spl.s78,Leave Home without it? The Effects of Credit Card Debt and Available Credit on Spending,data\jmr_2000_2025\pdfs\2011\10.1509_jmkr.48.spl.s78.pdf
2017,10.1509/jmr.14.0182,10.1509/jmr.14.0182,Franchisor–Franchisee Bankruptcy and the Efficacy of Franchisee Governance,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0182.pdf,4,doi,10.1509/jmr.11.0144,,,2013,10.1509/jmr.11.0144,10.1509/jmr.11.0144,Conflict Management and Outcomes in Franchise Relationships: The Role of Regulation,data\jmr_2000_2025\pdfs\2013\10.1509_jmr.11.0144.pdf
2017,10.1509/jmr.14.0182,10.1509/jmr.14.0182,Franchisor–Franchisee Bankruptcy and the Efficacy of Franchisee Governance,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0182.pdf,43,doi,10.1509/jmr.09.0337,,,2012,10.1509/jmr.09.0337,10.1509/jmr.09.0337,"Contracts, Extracontractual Incentives, and <i>Ex Post</i> Behavior in Franchise Channel Relationships",data\jmr_2000_2025\pdfs\2012\10.1509_jmr.09.0337.pdf
2017,10.1509/jmr.14.0182,10.1509/jmr.14.0182,Franchisor–Franchisee Bankruptcy and the Efficacy of Franchisee Governance,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0182.pdf,46,doi,10.1509/jmr.13.0198,,,2014,10.1509/jmr.13.0198,10.1509/jmr.13.0198,Measuring and Managing a Salesperson's Future Value to the Firm,data\jmr_2000_2025\pdfs\2014\10.1509_jmr.13.0198.pdf
2017,10.1509/jmr.14.0182,10.1509/jmr.14.0182,Franchisor–Franchisee Bankruptcy and the Efficacy of Franchisee Governance,data\jmr_2000_2025\pdfs\2017\10.1509_jmr.14.0182.pdf,67,doi,10.1509/jmr.12.0420,,,2013,10.1509/jmr.12.0420,10.1509/jmr.12.0420,"Spotlights, Floodlights, and the Magic Number Zero: Simple Effects Tests in Moderated Regression",data\jmr_2000_2025\pdfs\2013\10.1509_jmr.12.0420.pdf
