pair_id,status,response_id,model,requested_reasoning_effort,returned_reasoning_effort,api_key_slot,citation_substance,relation_type,output_path,raw_response_path,error_path,input_tokens,output_tokens,total_tokens,error
10.1509_jmr.09.0007__cites__10.1509_jmkr.46.1.14,ok,resp_02e2a8cc1dc9203a0169dc141f11fc8191a75fe8fa76e80629,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0007__cites__10.1509_jmkr.46.1.14.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0007__cites__10.1509_jmkr.46.1.14.json,,21691,1372,23063,
10.1509_jmr.09.0530__cites__10.1509_jmkr.43.2.212,ok,resp_0f96cf0d71a2560b0169dc1443f54c81918404a55b2a8dadf9,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0530__cites__10.1509_jmkr.43.2.212.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0530__cites__10.1509_jmkr.43.2.212.json,,26346,623,26969,
10.1509_jmr.08.0405__cites__10.1509_jmkr.47.4.659,ok,resp_0376b2d80482cb7d0169dc141c6c988191944fc8223e38e915,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.08.0405__cites__10.1509_jmkr.47.4.659.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.08.0405__cites__10.1509_jmkr.47.4.659.json,,21102,1437,22539,
10.1509_jmr.07.0441__cites__10.1509_jmkr.48.3.444,ok,resp_0e530cab764429ec0169dc1418a07c8191888a3790658e6f49,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.07.0441__cites__10.1509_jmkr.48.3.444.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.07.0441__cites__10.1509_jmkr.48.3.444.json,,31518,1516,33034,
10.1509_jmr.09.0401__cites__10.1509_jmkr.48.4.670,ok,resp_028bf664a93922c70169dc143187888191be52d5832a971d60,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0401__cites__10.1509_jmkr.48.4.670.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0401__cites__10.1509_jmkr.48.4.670.json,,24006,1035,25041,
10.1509_jmr.09.0007__cites__10.1509_jmkr.46.5.653,ok,resp_01debe1692e036770169dc141fb2a88191b5fa5349fba13972,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0007__cites__10.1509_jmkr.46.5.653.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0007__cites__10.1509_jmkr.46.5.653.json,,21736,1393,23129,
10.1509_jmr.09.0515__cites__10.1509_jmkr.44.3.370,ok,resp_03fefe477bac1aae0169dc143daf5881919fae70915f99473b,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0515__cites__10.1509_jmkr.44.3.370.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0515__cites__10.1509_jmkr.44.3.370.json,,23079,750,23829,
10.1509_jmr.09.0401__cites__10.1509_jmkr.48.4.713,ok,resp_0bc72a6f737761d90169dc1434139081918f930dcf8ada4864,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0401__cites__10.1509_jmkr.48.4.713.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0401__cites__10.1509_jmkr.48.4.713.json,,24047,995,25042,
10.1509_jmr.09.0315__cites__10.1509_jmkr.37.3.376.18775,ok,resp_08db10e17189633d0169dc1427726481918629543e59f2e4fc,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0315__cites__10.1509_jmkr.37.3.376.18775.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0315__cites__10.1509_jmkr.37.3.376.18775.json,,17803,1288,19091,
10.1509_jmr.09.0528__cites__10.1509_jmkr.47.1.3,ok,resp_0d1e3ce966b12c300169dc14411f7c81919f79dbf4f03d6330,gpt-5.4,xhigh,high,2,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0528__cites__10.1509_jmkr.47.1.3.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0528__cites__10.1509_jmkr.47.1.3.json,,21180,783,21963,
10.1509_jmr.09.0515__cites__10.1509_jmkr.38.3.326.18864,ok,resp_088d131a31da5dd90169dc143c4c20819195233bb032660dc3,gpt-5.4,xhigh,high,1,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0515__cites__10.1509_jmkr.38.3.326.18864.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0515__cites__10.1509_jmkr.38.3.326.18864.json,,23009,884,23893,
10.1509_jmr.09.0467__cites__10.1509_jmkr.40.2.115.19230,ok,resp_0153f9ee1cb697ad0169dc1439c81881919061eeb42898f52a,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0467__cites__10.1509_jmkr.40.2.115.19230.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0467__cites__10.1509_jmkr.40.2.115.19230.json,,27010,930,27940,
10.1509_jmr.09.0531__cites__10.1509_jmkr.45.6.665,ok,resp_0300dc4178b1e3db0169dc1448102c8191b8b133debb5f9c4e,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0531__cites__10.1509_jmkr.45.6.665.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0531__cites__10.1509_jmkr.45.6.665.json,,22309,653,22962,
10.1509_jmkr.48.5.869__cites__10.1509_jmr.10.0353,ok,resp_083e50d95e20b7230169dc140739e8819197e4f7fb501ccfe3,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.48.5.869__cites__10.1509_jmr.10.0353.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.48.5.869__cites__10.1509_jmr.10.0353.json,,18246,2002,20248,
10.1509_jmr.07.0441__cites__10.1509_jmkr.47.3.444,ok,resp_057ff6349ac8fbe90169dc1417e210819187da00735901817c,gpt-5.4,xhigh,high,0,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.07.0441__cites__10.1509_jmkr.47.3.444.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.07.0441__cites__10.1509_jmkr.47.3.444.json,,31591,1623,33214,
10.1509_jmr.09.0401__cites__10.1509_jmkr.43.3.345,ok,resp_0e4feb931510cb260169dc142f92cc8191baa205ba4b6be224,gpt-5.4,xhigh,high,0,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0401__cites__10.1509_jmkr.43.3.345.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0401__cites__10.1509_jmkr.43.3.345.json,,23959,1185,25144,
10.1509_jmkr.48.4.683__cites__10.1509_jmkr.43.1.121,ok,resp_0a10e68ed73b24690169dc13fa380c8191a3f4f86365be2920,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmkr.48.4.683__cites__10.1509_jmkr.43.1.121.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmkr.48.4.683__cites__10.1509_jmkr.43.1.121.json,,31183,2152,33335,
10.1509_jmr.10.0028__cites__10.1509_jmkr.46.3.410,ok,resp_048baf969050fb180169dc144d18248191a6c1e23582611b9e,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0028__cites__10.1509_jmkr.46.3.410.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0028__cites__10.1509_jmkr.46.3.410.json,,20478,542,21020,
10.1509_jmr.09.0531__cites__10.1509_jmkr.2005.42.4.383,ok,resp_01f24168e305a2c30169dc1446b4b881918987f0c02e70f3d0,gpt-5.4,xhigh,high,1,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0531__cites__10.1509_jmkr.2005.42.4.383.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0531__cites__10.1509_jmkr.2005.42.4.383.json,,22329,702,23031,
10.1509_jmr.09.0315__cites__10.1509_jmkr.48.1.140,ok,resp_0f0b73f47174ec9e0169dc142b18dc8191b88d95d4fc16e350,gpt-5.4,xhigh,high,2,substantive,other,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0315__cites__10.1509_jmkr.48.1.140.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0315__cites__10.1509_jmkr.48.1.140.json,,17969,1285,19254,
10.1509_jmr.09.0481__cites__10.1509_jmkr.2005.42.3.313,ok,resp_02d1781216ef80a90169dc143c30748191a61f1e5ce2b305fe,gpt-5.4,xhigh,high,2,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0481__cites__10.1509_jmkr.2005.42.3.313.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0481__cites__10.1509_jmkr.2005.42.3.313.json,,18592,928,19520,
10.1509_jmr.10.0029__cites__10.1509_jmkr.37.1.16.18723,ok,resp_01575a6d1ecc9a1a0169dc144cf7848191935e2b75ada725fa,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0029__cites__10.1509_jmkr.37.1.16.18723.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0029__cites__10.1509_jmkr.37.1.16.18723.json,,26412,636,27048,
10.1509_jmr.09.0530__cites__10.1509_jmkr.46.4.543,ok,resp_0705bfc651c272dd0169dc14447dd881919b5b71bc099e16b6,gpt-5.4,xhigh,high,0,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0530__cites__10.1509_jmkr.46.4.543.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0530__cites__10.1509_jmkr.46.4.543.json,,26308,836,27144,
10.1509_jmr.10.0028__cites__10.1509_jmkr.41.3.237.35990,ok,resp_0b9c56782091b4d50169dc144d1694819193fde018431863f7,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0028__cites__10.1509_jmkr.41.3.237.35990.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0028__cites__10.1509_jmkr.41.3.237.35990.json,,20611,635,21246,
10.1509_jmr.10.0051__cites__10.1509_jmkr.47.6.1177,ok,resp_0df7a8a68f19f4720169dc1455bcec819189dc8a6ff342ca57,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0051__cites__10.1509_jmkr.47.6.1177.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0051__cites__10.1509_jmkr.47.6.1177.json,,24515,509,25024,
10.1509_jmr.09.0528__cites__10.1509_jmkr.44.3.434,ok,resp_0ba978713402d3100169dc143e65208191a332ec2e1e038ccf,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0528__cites__10.1509_jmkr.44.3.434.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0528__cites__10.1509_jmkr.44.3.434.json,,21294,987,22281,
10.1509_jmr.10.0407__cites__10.1509_jmkr.44.3.357,ok,resp_0349ad8f71a9912b0169dc14128c848191b59dd7d0bb55aebe,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0407__cites__10.1509_jmkr.44.3.357.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0407__cites__10.1509_jmkr.44.3.357.json,,19961,1892,21853,
10.1509_jmr.09.0481__cites__10.1509_jmkr.43.4.642,ok,resp_06301171b7baaa2e0169dc143c1384819181ef4069310e0287,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0481__cites__10.1509_jmkr.43.4.642.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0481__cites__10.1509_jmkr.43.4.642.json,,18585,1068,19653,
10.1509_jmr.09.0515__cites__10.1509_jmkr.45.3.337,ok,resp_026e06333fc1a99d0169dc143e18e88191b7a151df48f82aa0,gpt-5.4,xhigh,high,1,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0515__cites__10.1509_jmkr.45.3.337.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0515__cites__10.1509_jmkr.45.3.337.json,,23078,1033,24111,
10.1509_jmr.07.0364__cites__10.1509_jmkr.44.2.272,ok,resp_039dfe38f22a5af00169dc14126e508191913ba94a60db38d6,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.07.0364__cites__10.1509_jmkr.44.2.272.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.07.0364__cites__10.1509_jmkr.44.2.272.json,,19500,1994,21494,
10.1509_jmr.09.0467__cites__10.1509_jmkr.37.3.363.18779,ok,resp_0f92a572f60d77ef0169dc14380840819185a7f21429590f58,gpt-5.4,xhigh,high,2,substantive,extends,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0467__cites__10.1509_jmkr.37.3.363.18779.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0467__cites__10.1509_jmkr.37.3.363.18779.json,,26925,1236,28161,
10.1509_jmr.09.0530__cites__10.1509_jmkr.38.3.349.18865,ok,resp_03c842a8cfd22abe0169dc14420ac08191a62deda301d2fe3d,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0530__cites__10.1509_jmkr.38.3.349.18865.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0530__cites__10.1509_jmkr.38.3.349.18865.json,,26253,1044,27297,
10.1509_jmr.10.0384__cites__10.1509_jmkr.39.2.155.19084,ok,resp_01c36e624fa18b3b0169dc140ef7c8819193cd2504ab8decfa,gpt-5.4,xhigh,high,2,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0384__cites__10.1509_jmkr.39.2.155.19084.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0384__cites__10.1509_jmkr.39.2.155.19084.json,,19739,2088,21827,
10.1509_jmr.09.0337__cites__10.1509_jmkr.2005.42.3.346,ok,resp_05023305f3363ef90169dc142e36c08191a44da7451e9d5cb7,gpt-5.4,xhigh,high,0,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0337__cites__10.1509_jmkr.2005.42.3.346.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0337__cites__10.1509_jmkr.2005.42.3.346.json,,27653,1475,29128,
10.1509_jmr.09.0337__cites__10.1509_jmkr.37.2.227.18735,ok,resp_0be4b5b1338012840169dc142dc8fc81919cf241f3eeb73b00,gpt-5.4,xhigh,high,1,substantive,foundational_for,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0337__cites__10.1509_jmkr.37.2.227.18735.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0337__cites__10.1509_jmkr.37.2.227.18735.json,,27693,1541,29234,
10.1509_jmr.10.0183__cites__10.1509_jmkr.41.4.448.47017,ok,resp_0273dd7cf429269a0169dc145ca9888191b563d3c5ae7ada8f,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0183__cites__10.1509_jmkr.41.4.448.47017.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0183__cites__10.1509_jmkr.41.4.448.47017.json,,25282,449,25731,
10.1509_jmr.10.0164__cites__10.1509_jmkr.46.4.435,ok,resp_0892f74c04a59c7f0169dc14593ca481919aea4d55ca6f5c1a,gpt-5.4,xhigh,high,0,mention_only,,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0164__cites__10.1509_jmkr.46.4.435.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0164__cites__10.1509_jmkr.46.4.435.json,,22026,612,22638,
10.1509_jmr.09.0103__cites__10.1509_jmkr.42.2.119.62292,ok,resp_0cc4c0c9552a1e3b0169dc141f1340819180c2e7fa3621db8b,gpt-5.4,xhigh,high,0,substantive,challenges,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.09.0103__cites__10.1509_jmkr.42.2.119.62292.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.09.0103__cites__10.1509_jmkr.42.2.119.62292.json,,18403,1854,20257,
10.1509_jmr.10.0028__cites__10.1509_jmkr.39.2.228.19086,ok,resp_03da123d5bce119f0169dc144d227c8191a2bdfa61da587175,gpt-5.4,xhigh,high,2,substantive,applies,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\judgments\10.1509_jmr.10.0028__cites__10.1509_jmkr.39.2.228.19086.json,C:\Users\27497\Desktop\PaperKG_Final\data\jmr_2000_2025\citation_judgments\runs\ai02_full_judgments_one_pdf_note_three_keys_conc240\responses\10.1509_jmr.10.0028__cites__10.1509_jmkr.39.2.228.19086.json,,20649,923,21572,
